../data/1.txt,4096,1000,MVSketch,10.3341,0.430233,0.175911,0.249719,6024.96,2.47011
../data/1.txt,4096,1000,LDSketch,3.99275,1,0.0966719,0.176301,34.3443,0.0126529
../data/1.txt,4096,1000,WavingSketch,10.6347,0.426108,0.274168,0.333655,5.21435e+06,2148.4
../data/1.txt,4096,1000,HeavyKeeper,5.29587,0.75,0.10935,0.190871,328.899,0.0959462
../data/1.txt,4096,1000,MCSketch,5.06903,1,0.438986,0.610132,47.1841,0.0240051
